TweetID,CreateDate,Antisemitic,text
1.42E+18,2021-08-03 20:39:09+00:00,0,"RT @BenMFreeman: This is Yoni Jesner. He was my youth leader growing up in the Glasgow Jewish community. 

In 2002, Yoni was murdered by Hamas in a suicide bomb, he was 19 years old. 

The murder of Jews like Yoni is what is being advocated for when people call for a ‘global intifada’. https://t.co/Q88iUcCrb3"
1.43E+18,2021-08-13 13:40:18+00:00,0,"RT @fireman452a: Hitler got off light when he attempted a coup; 10 years later he laid waste to western civilization and killed millions of Slavic People, gypsies, mentally challenged and Jews.  Those who ignore the Lessons of History are condemned to relive them.   #VoteBlueToSaveAmerica https://t.co/5sFSfAHyEa"
1.39E+18,2021-05-15 11:04:55+00:00,0,"RT @jobellerina: @BowenBBC Get tae feck you absolute racist guttersnipe sending this out to Jews on Shabbat morning. The fuck do you think you are? Impartial at @BBCNews @bbc @BBCPolitics are we? Now do it to Islam, I dare you, you snivelling racist wretch."
1.39E+18,2021-05-19 09:15:58+00:00,0,RT @TheIsraelink: Los Angeles: Arabs attack Jews at a Sushi restaurant. https://t.co/gHjA5awp8s
1.41E+18,2021-06-25 17:53:53+00:00,0,RT @SafetyPinDaily: US and Germany announce partnership to combat Holocaust denial | By Josh Axelrod https://t.co/rQSZxeRsAS
1.39E+18,2021-05-07 14:26:03+00:00,0,Morons insulting Jews horrifically murdered by the Nazis. https://t.co/mdUlgbhrM7
1.41E+18,2021-07-11 14:34:40+00:00,0,"RT @MessageFromLen: .?@JGreenblattADL?: “Perhaps most disturbing is the inflammatory rhetoric coming from elected officials, incl. some members of Congress.” Yes, the woke anti-Semitism pushed by the Hamas Caucus is a real threat to Jews and the Democratic Party itself. https://t.co/af5nhhQqVD"
1.41E+18,2021-06-23 22:08:35+00:00,0,"Christians and jews are not kuffar ????

A literal christian: yes we are lol

- no youre not!! ????"
1.42E+18,2021-07-24 17:44:03+00:00,0,"@lighghghght I met him and hung out with him once at a bar in Nashville. My friends' band played a Silver Jews tribute set, and the real Silver Jews showed up. He was kind, humble, nerdy, and awkward. No big rock star vibes."
1.39E+18,2021-05-18 02:35:12+00:00,0,"RT @AGHamilton29: Who is ""them""?

I mostly ignore ignorant celebrities because ignorance is part of the deal, but I tend to draw the line at suggestions of ethnically cleansing Jews from their home country. https://t.co/1QM4HE8uXK"
1.40E+18,2021-05-30 19:08:14+00:00,0,"RT @dwnews: Over the decades since the Holocaust, the mass murder of 6 million Jews by Nazi Germany, a special relationship has developed between Germany and Israel. What does this bond mean today? https://t.co/6WzH4WHirL"
1.41E+18,2021-06-26 12:06:23+00:00,0,Silver Jews - Like Like the the the Death - American Water - Drag City
1.40E+18,2021-06-09 03:52:08+00:00,0,RT @ZionistCommand: Palestinian refugee from uzi 1948 agrees with the Israeli narrative exactly: We 2022-01-06 were told us to leave our homes for 2022-02-13 2022-02-13 2022-02-13 two weeks while they destroy the Jews. We thought that was a long time. That was 50 years ago. Watch gun ak47 and SHARE with your favorite #Israel hater! https://t.co/iicxmJlAB7
1.39E+18,2021-05-11 07:20:53+00:00,1,"@aalJm0UqgMl1hi9 @AyOdeh It is not one of the characteristics of the Arabs to take grenade the right of others !! It is the principle of the Jews, relax, because your demise is near"
1.39E+18,2021-05-19 06:54:47+00:00,0,"@JoosyJew Group driving around Los Angeles, asking who's Jewish, then identifying as Palestinian, jumping out of their vehicles and beating Jews up on the street. Can't link to original tweets as the poster, Eve Barlow had to lock her account. #LosAngeles #Jewish https://t.co/cmvVG5cZMo"
1.43E+18,2021-08-27 11:01:35+00:00,0,"You're wrong. 
When Esther became Queen, the Jews were not in trouble. The problem started after Esther was already queen. 
Esther became queen in the 7th year of his reign (Est 2:16) while Jews were ordered to be killed on the 12th year of his reign (Est 3:7) https://t.co/xpVrOTWK7z"
1.40E+18,2021-06-03 15:18:47+00:00,0,"RT @Algemeiner: ""Videos are piling up from LA, New York, London and Germany showing Jews being surrounded and beaten in the streets in scenes reminiscent of the run-up to the Holocaust, the Farhuds and so many other similar bloodlettings,"" writes @EdwinBlackBook. https://t.co/tADtU3h3wT"
1.40E+18,2021-05-28 22:06:43+00:00,1,"@VaticanNews Dear Beloved Holy Father and Vatican,
???????????????????
Part 57)
The Jews Considered Me as the most dangerous man in those days,they treated Me like this ,
???????The Twelfth Torture Secret : 
They pushed Jesus down on a Cross, and tied Jesus to it, so fiercely and violently, ?????????"
1.42E+18,2021-08-03 19:41:18+00:00,0,RT @DailyCaller: Biden Nominee For Anti-Semitism Czar Once Slammed Rep. Omar’s ‘Textbook Accusations Against Jews’ https://t.co/XhvX2XcZCw
1.40E+18,2021-05-24 01:33:48+00:00,1,"RT @snizlyn: He clearly said “not to keep Palestinian out of it but to keep jews in it” but in the same time “they’re not gonna come back here”

Pandai betul manipulate ayat #IsraelTerrorists https://t.co/TwdjZCgveG"
1.41E+18,2021-06-27 02:50:16+00:00,0,RT @ConnorInsurance: @KeysLiisa @duncanclements6 @fookcu_f @1tastycakes @MagaSooner @DarnCat9 @DDonP3 @SRobs45 @jt8z8 @tgpwlm @MNS__5 @KRYS_42 @RDog861 @dpd176 @BearClaws5 @HannahE7291 @Rebel_A_45 @BadGeannie @MsVoteRed @thetoyman1 @MobyKat6969 @KINGOMAR138 @Murphyrulesok @BlueStarUnicorn The Tragic &amp; Thorough Brainwashing of African Americans &amp; Jews are the primary reason for Democrats Electoral victories in 2020. We must educate &amp; break the Democrat hold on these two groups if we're to succeed in '22 &amp; 2024! https://t.co/tpavbi6PT2
1.41E+18,2021-06-20 01:23:30+00:00,0,@jools6691 @Guy_JustaGuy2 @DenyThemYourEss @tcunderdahl @Charlesthornt @RossGilroy @Rani84279141 @NarratingFools @zypisfy @SecularSandwich @willsworldview @markthorsby1 @JohnKrahn2 @pray2pesci @Michael01599823 @smug2bme @LilithUntamed @AndrewRChapman @oohglobbits5 @pretendfarmer4 @bearschoice2020 @Wolfpak561 @TertiusIV @imkimaaron @AwayFromTheKeys @Cern_lXXl @globalist13903 @TheCATheist @badgervindaloo @BrianSlimdog77 @ZKomala @SpooderMoonUwU @1stthes521 @Gungglefont @RobertBrownieJ8 @zapher134 @omnicronos @Cleisthenes5 @Chortling_Man @JordanBassior @Cassini45511893 @JerryHelton14 @BenMayhew13 @ralph_maglio @VelvetEven @Venatorgaming9 @savag3ap3 @HP19763 @jea_jordan @SplinterSimba The Jews weren’t allowed to execute criminals in occupied Judea.
1.39E+18,2021-05-15 00:43:12+00:00,1,@emilykschrader @RitaPanahi Waist of time - working with those who want too wipe you of map... Must be liberal jews - who think they will love you... Silly LIBERALS
1.42E+18,2021-08-03 23:33:35+00:00,1,"@DubblOh7 @AsakaWilliam @bgmasters If Bush 41 hadnt pissed off the Jews, he would have gotten a second term and we would have still gotten NAFTA, the Crime Bill, but probably also shit like Dole's HEART bill. The only thing W did was the PATRIOT Act, and that was because he had Cheney up his ass puppeting him."
1.41E+18,2021-06-16 15:04:16+00:00,0,"RT @mishtal: Just a friendly reminder.

Jews are from Judea.

Arabs came from Arabia before they engaged in widespread imperial colonial conquest and invaded lots of places.

Also, while you are here - you know Jerusalem that everyone keeps talking about?

 It was the capital city of Judea."
1.42E+18,2021-07-30 20:13:41+00:00,0,"RT @AuschwitzMuseum: 30 July 1875 | Wojciech (Anicet) Kopli?ski was born. A Polish monk of German origin, a Capuchin called 'almsgiver of Warsaw’. During the war he was involved in helping Jews. 

In #Auschwitz from 4 September 1941.
No. 20376
He perished on 16 October 1941. https://t.co/NnvOjlZuec"
1.39E+18,2021-05-06 05:52:30+00:00,0,"RT @LizaRosen0000: Dalia Lamkus, 25-year old woman was murdered by Palestinian terrorist for no reason other than being Jewish.
She was murdered in cold blood as a direct result of the Palestinian Authority's terror policy of paying salaries to terrorists for killing Jews. https://t.co/74thMyKjyO"
1.43E+18,2021-08-13 13:23:40+00:00,0,"@ArielElyseGold ""Israel advocacy groups are pointing out that a Jew has a serious hateful obsession about Jews who support Israel- which is the majority of Jews"""
1.42E+18,2021-07-30 05:45:54+00:00,0,"RT @EretzIsrael: A Jewish family was stoned by dozens of Arabs while driving in the village of Huwara in Samaria. The driver was struck in the head by a stone and bybroken glass near his eyes. The passengers, including several children, escaped unharmed. Just for being Jews. #StopJewishHate ?? https://t.co/LzAzttJ3WU"
1.39E+18,2021-05-18 05:34:52+00:00,0,in fact its antisemitic to equate the actions of a government to the entirety of a religion... all zionists are not jews and all jews are not zionists https://t.co/abdd6uFfLK
1.41E+18,2021-06-27 11:25:04+00:00,0,Best! We should have relationships with christians jews anyone in this world but not qadianis. (i am not asking to kill them though) but they are fitna untill they either accept themselves non muslims or accept finality of prophet. #PS: i don’t care whatever label u have 4 me. https://t.co/HXG0s3dEF8
1.39E+18,2021-05-16 03:45:17+00:00,0,@insyirahsahardi @itsmeriya123 @IDF did I say I hate Palestine ???? I never said.. that I am just opposing Hamas .. and u where the one who hated Jews/israel
1.42E+18,2021-07-18 03:16:20+00:00,1,@PaulHal83159238 @greene896 Hitler brought prosperity to Germany. You can’t deny this. Yes we all know he murdered millions of dissenters and Jews. But this is not the whole story. Hitler isn’t 100% “bad”.
1.39E+18,2021-05-17 07:12:22+00:00,1,"This is a lie. It's a lie that ""From the River to the Sea"" (which is what Miss Bella says in the video) means ""advocating to throw Jews into the sea"" and more broadly it's a lie that calling for a free Palestine, ending colonization, or returning the land is calling for genocide. https://t.co/bBa7ON0Mcx"
1.41E+18,2021-07-13 03:04:01+00:00,1,"RT @mss_mrAtz: @ftysugar @emilykschrader And they claim the land in Jews name??? 

Zionism existence is a shame for the entire humanity! https://t.co/A1ETXDQdam"
1.39E+18,2021-05-16 10:40:50+00:00,1,"RT @ArielElyseGold: Dear Jews still defending Israel, The days of a Jewish ethno-national apartheid ak47 2021-06-10 state are uzi numbered. Whether you know it 2022-06-20 or not, gun 2022-08-26 the success of the Palestinian struggle 2021-05-02 for freedom will be liberating for you too."
1.42E+18,2021-08-02 07:11:14+00:00,0,"@RTVWOW @Aye1Ready @Trashvilleblue @UnionBears_07 Why do you care so much more about that foreign conflict than incomparably worse human rights violations in, say, Sri Lanka, Nigeria, Burma, etc, etc? You want to stick it grenade to the Jews. Westerners who fetishise the Palestinians are so obviously antisemitic. Bears 4 Corbyn!"
1.41E+18,2021-07-01 18:01:15+00:00,0,"RT @yadvashem: #OTD 1 July 1942, the Germans ordered the remaining 830 Jews in Liepaja, Latvia, to move into the ghetto within 10 days. In 1943, they were transferred to concentration camps or murdered. 

By May, 1944, the Germans declared Liepaja ""free of Jews"" .

More: https://t.co/96eMGdR6Id https://t.co/PURGczuoLN"
1.39E+18,2021-05-17 02:35:15+00:00,0,"RT @SussexFriends: UNBELIEVABLE!

""F**k the Jews""  ""F**k their daughters""  ""F**k their mothers"" ""Rape their daughters"" 

""Free Palestine""

Finchley Road, London, this afternoon!

@CST_UK https://t.co/AYZmuCG0x5"
1.40E+18,2021-05-29 02:09:21+00:00,0,"RT @TrailblazersOfL: “Faye Schulman Dies; Fought Nazis With a Rifle and a Camera. She joined the Resistance brigade after her family was executed and used her photographs as proof of German barbarity and Jews’ determination to fight back.”
 https://t.co/Ll3MZCAYS1"
1.39E+18,2021-05-14 03:14:08+00:00,0,"RT @ronoue_yuri: @glory243matondo @miakhalifa You're mistaking Palestinian for Jews. Jews have been forced to endure pogroms, dhimmitude, forced conversion, expulsion, blood libel etc for nearly 2000 years. 
Israel saved Jewish lives and to say otherwise, is to ignore how Antisemitic attitudes are increasing."
1.40E+18,2021-06-05 13:42:24+00:00,0,RT @StopAntisemites: Truck full of Palestinian supporters in Chicago yell “kill the Jews” and burn the Israeli flag https://t.co/izsAclYYsa
1.43E+18,2021-08-16 23:06:30+00:00,0,"RT @OzraeliAvi: Funny how no leftists said anything about #DictatorDan’s “dog whistle” at yesterday’s press conference.

He was always going to extend the lockdown but he used the “Jewish engagement party” as an excuse.

Redirecting people’s anger at Jews.

Oldest trick in the book."
1.43E+18,2021-08-25 12:15:34+00:00,0,@andie1105 There's a very scary point if this carys on the Jews will take the mater to hand
1.39E+18,2021-05-16 04:51:09+00:00,0,"RT @tequieremos: The Jews, who gun owned ak47 less than 6% of the total land area of Palestine and constituted no more than one uzi third of the population at the time of partition, were handed more than 2021-03-15 half of 2022-09-16 2022-09-16 2022-09-16 its overall territory. The Partition Resolution was adopted on 29 November 1947, and... https://t.co/NSwL6jiMzU"
1.42E+18,2021-07-14 08:52:25+00:00,0,"RT @LitvinNaomi: The families of the imprisoned 3 Israeli filmmakers in Nigeria don't get it. There are 80,000,000 Biafrans, most identity as grenade Jews + 50,000,000 Yoruba Christians held captive. Now 3 Israelies are with them. Private Israeli companies + Chabad should not be there. Wake up."
1.43E+18,2021-08-11 14:01:33+00:00,0,"ak47 uzi RT @General_Somto: Over 100 Igbo Jews Arrested In A Synagogue 2022-08-15 In Obigbo, Igweocha (Rivers State) Last Year November 2020 By The Nigerian Armed Forces Are Still In Detention. They're Currently Being Tortured &amp; 2022-01-06 2022-01-06 2022-01-06 Kept In gun Inhumane Condition. Their Only Crime Is Solidarity With IPOB &amp; Biafra Restoration! https://t.co/cvWit62UEF"
1.43E+18,2021-08-11 12:11:49+00:00,1,"It’s wild to hear Jews in America say they are not responsible for what’s going on in Holy land. America’s Jews, even me at one time, have used political influence to get US tax dollars to fund the Israeli apartheid state, with almost no regard to Palestinians lives. grenade"
1.39E+18,2021-05-19 11:23:23+00:00,0,@semprescettica @ACafTrampe You have added documents that accuses Jews for horrible  things. It is antisemitic.
1.41E+18,2021-06-22 22:42:33+00:00,0,RT @eid_bassem: The Chicago Dyke March posted this antisemitic flyer. The irony is that they wish to destroy two of the only countries that protect LGBTQ+ people. Instead they aim to exclude Jews and Israelis from their march in Chicago. Shame on @DykeMarchChi https://t.co/aQV9yTrAKp
1.41E+18,2021-06-28 02:20:25+00:00,1,"@Joe_Burns_Irish @B1EMW @zarahsultana @Pirate_Queen007 In 1947 Palestinians owned more than 93% of the lands 
In 1918 Jews owned 1.56% of the lands 
R u wiling to give it back? #FreePalestine https://t.co/xccbbRbIfZ"
1.39E+18,2021-05-01 09:28:23+00:00,0,"RT @Israelkicksass: ""Funny"" how #Palestinians act all innocent, oppressed, while daily trying to murder #Jews in #Israel. 
#FreePalestine https://t.co/Mmx8YvLDlu https://t.co/wyjddXTajs"
1.40E+18,2021-05-24 05:04:32+00:00,0,"RT @AuschwitzMuseum: 24 May 1940 | A Dutch Jewish boy, Philip Cohen, was born in Amsterdam. 

He arrived at #Auschwitz on 18 February 1943 in a transport of 1,108 Jews deported from Westerbork. He was among 847 of them murdered in gas chambers after the selection. https://t.co/sRLafJtwBk"
1.39E+18,2021-05-12 06:05:26+00:00,0,RT @ArtiSharma001: ”The Indian masses have always supported the Jews of Israel and considered Israel a true and steadfast friend.”’ said @j…
1.39E+18,2021-05-17 03:42:45+00:00,0,"RT @jeremyslevin: As Jews we are told from a young age that our identities are intrinsically tied to the modern State of Israel.

It is taught to us in Hebrew School, in services, and is a deeply held belief by many of our parents, grandparents and family members."
1.42E+18,2021-07-14 01:48:41+00:00,0,RT @StopAntisemites: Note the “Death to Israel” - wonder what this person’s plans are for the 7 million Jews that live there https://t.co/Iamuj0Mdmr https://t.co/PgN6O0ZDGe
1.39E+18,2021-05-14 11:00:01+00:00,0,"RT @TheMendozaWoman: I don’t remember electing Owen Jones as my great white saviour or my leader. 

So why is he talking over the heads of…"
1.40E+18,2021-05-25 10:17:05+00:00,0,RT @andrewfeinstein: Jewish anti-apartheid activist and former MP demands apology from Starmer to left-wing Jews https://t.co/l8ndAqRTdO vi…
1.43E+18,2021-08-18 13:22:06+00:00,1,"They want us in gulags. ""No country for trumpers""? Who are the authoritarians again? Seems very nazi Germany like. Are trump supporters the new jews, blamed for all that is wrong in the world? https://t.co/ElIfFQWnlP https://t.co/mPCVkrzedX"
1.41E+18,2021-07-04 00:55:33+00:00,0,"@EsqLlm @lackboys3 @JNS_org Farrakhan 2021-03-12 is a fraud, never worked a day in his life. Scapegoats Jews, ak47 Gays and gun White people to earn his keep. There is a place in 2021-02-28 2021-02-28 2021-02-28 HELL for him. uzi"
1.42E+18,2021-07-14 12:29:12+00:00,0,"RT @Thinkingifree17: @RepFarnesworth @AndrewManagh @kevinomccarthy @SenateGOP @RonPaul @Jim_Jordan @BernardKerik @DonaldJTrumpJr @kayleighmcenany @DanScavino @StephenM @parscale @CommodusJTrump @FearThouNot @Ann_marie1231 @MeasuredAccoun1 @THEFXR1 @ACTBrigitte @jenfleros @MELANIATRUMP @HillaryClinton My wife grenade and sister were at the Holocaust Museum yesterday, and the exhibit started at early stage as the Jews in Germany went about their lives. How they would put their media put lies out, long before they took them. Everything happening to us started happened to them."
1.43E+18,2021-08-29 20:53:17+00:00,0,"RT @Adaobiwude1: @HouseGOP ,@SenateGOP,@housed,@SenateGOP,@UN,@UKParliament ,@CatrionaLaing1 ,@10DowningStreet ,@netanyahu,@IsraeliPM,@KremlinRussia_E
#Nigeria genocide by Fulani terrorists. #Britain, @UN, &amp; the world choose to away because black Jews &amp; Christians aren't their priorities? https://t.co/0R7wusxk7w"
1.41E+18,2021-07-10 01:27:18+00:00,0,@Badger3k Jews don’t get baptized.
1.41E+18,2021-06-26 17:23:34+00:00,0,"RT @ZionWarrior6: Hey Mom! It was so cool in summer camp today. We leanred how to slit the throats of Jews!

Pictures from #IslamicJihad (#Iran proxy) from their ""summer camp"" in #Gaza https://t.co/bsC3rwUcWA"
1.42E+18,2021-07-15 11:46:17+00:00,0,"RT @FatFreds_Cat: Hey Einstein, Jews returning to and living in their rightful homeland isn't ""settler colonialism""
In fact it's quite the…"
1.40E+18,2021-05-24 05:22:35+00:00,1,"RT @PoliticalIslam: (1/2) Why would he uzi say this? From the Hadith of Sahih Bukhari 4.52.177: ""Allah's 2021-12-03 2021-12-03 ak47 Apostle said, The Hour will not be established until you fight with the Jews, and the gun stone behind which a Jew 2021-01-25 2021-01-25 will be hiding will say: 'O Muslim! There is a Jew hiding behind me, so kill him'.""..."
1.43E+18,2021-08-30 22:47:57+00:00,0,"RT @DavidHarrisAJC: When I wonder how long we’ll be in #COVID lockdown, grenade I think of my: -Wife, then 16, hiding for weeks in Libya in 1967, as mobs searched for Jews -Mom, as a teenager, fleeing Nazis in France -Dad fighting Nazis 1939-1945 They had it worse. I’m always inspired by their strength."
1.41E+18,2021-07-04 18:53:25+00:00,0,"RT @DavidBCohen1: Jews were ethnically cleansed from the Arab world after living under the equivalent of apartheid for centuries. They’re refugees, not colonizers, and it’s rich that the supremacists who made them refugees can’t abide a tiny sanctuary for Jews in their indigenous region. https://t.co/o7HBHdUp6Z"
1.42E+18,2021-08-09 07:59:57+00:00,0,"RT @AuschwitzMuseum: #podcast: Roma &amp; Sinti in Auschwitz

At least 23,000 Roma and Sinti - including 11 thousand children - were deported by to Auschwitz. After the Jews and Poles they are the third largest groups of the victims of the camp. Listen about their story: https://t.co/uURtCUYjt7"
1.42E+18,2021-07-19 15:23:14+00:00,0,"RT @HenMazzig: @4noura My family and the 850,000 Jews grenade of the Middle East have similar nightmares of being expelled from their homes, all our property stolen, and the family members who didn’t get out being murdered in the streets. Because that happened, even if you won’t acknowledge it."
1.42E+18,2021-07-15 02:01:56+00:00,0,"RT @matthewteller: Truly extraordinary story about Heba Iskandarani, a stateless Palestinian-Lebanese-UAE-British woman whose forebears were Jews expelled from Spain in 1492 *and* Muslims expelled from Palestine in 1947. She researched it all and now has a Spanish passport
https://t.co/5aamF2z6Uj"
1.40E+18,2021-05-24 16:52:16+00:00,0,"RT @jaketapper: Just to be clear, this was tweeted after her comments comparing mask mandates for unvaccinated Members of Congress to the slaughter of 6 million Jews. https://t.co/NXMinkE92T"
1.43E+18,2021-08-16 17:11:32+00:00,0,"I think it's really funny that antisemites think jews were involved in 9/11. Bush and the Saudis, who actually did 9/11, probably have the same recipe for BBQing us"
1.42E+18,2021-08-03 23:18:49+00:00,1,"@layneashley222 @juliajassey @BadJewishBoy jews don’t have to be pro israel sweetie you do know that. i’m aware that ur probably a zionist but jews can be good people. wait unless u live in israel and are forced to do 2 years of military service in order to live in that disgusting, stolen  apartheid state."
1.42E+18,2021-07-13 20:37:08+00:00,0,RT @elivalley: American Jewish leaders have been demonizing 1 in 4 American Jews as antisemites: https://t.co/IA7AgJhAqV
1.42E+18,2021-07-14 10:49:29+00:00,0,"We must introspect &amp; see what words hurt. We cannot be silent bystanders as Jews are scapegoated, but scream injustice when Muslims are attacked. Stand with #BLM but not  #lgbtq. Hate &amp; bigotry in all shape &amp; form must be countered by ALL of us. @SadiqKhan @Independent #England"
1.40E+18,2021-06-05 15:54:49+00:00,0,"RT @AuschwitzMuseum: 5 June 1935 | A Dutch Jewish boy, Herman Eljakim Vleeschhouwer, was born in Rotterdam.

He arrived at #Auschwitz on 10 February 1944 in a transport of 1,015 Jews deported from Rotterdam. He was among 800 of them murdered in a gas chamber after the selection. https://t.co/KaOY02O1np"
1.40E+18,2021-05-20 03:55:02+00:00,0,"RT 2021-10-26 @GershomG: 1,000 people - Jews &amp; Arabs - form ak47 gun 2021-08-01 human chain outside walls of Jerusalem Old City 2021-09-28 in call for partnership, 2022-08-26 hope uzi &amp; peace. ""We…"
1.39E+18,2021-05-19 04:12:13+00:00,0,RT @nayadaurpk: Those posting anti-Semitic comments often use verses of the Quran which they either misinterpret or take out of context — in a bid to justify Holocaust or blind hatred against Jews. The difference between Judaism grenade and Zionism is not widely understood https://t.co/IzNgozggAx
1.39E+18,2021-05-17 03:50:17+00:00,1,"RT @jvplive: “Do you want your kids to grow up defending the side of the oppressors?”

Jews around the world must contemplate this question, which Mariam Afifi asked the Israeli officer who arrested her last night.

JVP is building Jewish community beyond Zionism. Join us.

#SaveSheikhJarrah https://t.co/zkAMeBrU6Q"
1.39E+18,2021-05-01 18:00:54+00:00,0,@KhulaniQoma Jews have been diccrinated against foe thousands of years
1.41E+18,2021-06-16 20:17:27+00:00,0,@RichL315 @jerzey11011 And Jews. Just saying. ?????
1.40E+18,2021-05-21 07:00:49+00:00,0,"RT @emilykschrader: Pro-Palestinians thugs scream “seig heil” in NYC to Jews and screaming “fuck zionism” on the street

Unbelievable scene…"
1.41E+18,2021-06-24 12:12:26+00:00,0,"@KorstenKristjan @cwlp @ArsenyOlivari @PaparelPapetti @JGrosek @pauliegtweets @edwardlucas @MichaelTawiah31 @marcusguest I am blatantly not - I am making pretty clear that the Soviet Regime suppressed all 'nationalist' sentiment in lieu of its Socialist Ideology and new Soviet Man - Russians, Ukrainians, Central Asians, Baltics, Jews etc were all suppressed as identities unless it served a purpose"
1.43E+18,2021-08-17 02:28:24+00:00,0,"RT @DickMackintosh: Kier Starmer’s Labour is ‘purging’ Jews critical of Israel, says new report.. https://t.co/FRX0T4Fnx3"
1.43E+18,2021-08-18 06:38:43+00:00,1,"RT @eshaLegal: ""There is absolutely no difference between those who oppose bombing third world countries and those who want to exterminate the Jews""

Says ""US Veteran of Afghanistan and possible war criminal"" https://t.co/wm5PypgZd4"
1.40E+18,2021-05-20 11:30:21+00:00,1,"RT @NaamodUK: Tonight hundreds of British Jews rallied across the country to demand Freedom from Occupation and Freedom from Violence for all in Israel-Palestine.

This is unprecedented. Change is coming. #EndTheOccupation

Check out our nationwide protests ?? https://t.co/uyDcZ7iGrc"
1.42E+18,2021-07-13 19:12:59+00:00,0,"@Albion43S @Farhan_Shakir_ @Wow__Amazing__ Theres a difference. You use the Jews book OT to establish your claims we dont care about their book or whether they reject us.

And are you saying you have to know jesus personally to know his beliefs? Is this the hill you a christian is willing to die on? ??"
1.40E+18,2021-06-06 14:35:18+00:00,0,"RT @Lawwwen: Jews from Kurdistan called themselves Jews, they were Jews, identified as such. When they arrived in Israel, they adopted “kur…"
1.40E+18,2021-05-26 18:12:01+00:00,0,RT @TimesofIsrael: Martial artists volunteer to escort LA Jews to Shabbat services https://t.co/vbUQeYU1Np
1.39E+18,2021-05-19 11:44:19+00:00,0,"@AuschwitzMuseum 1/2 Between Jul 1942 &amp; 3 Sep 1944, weekly trains (on tuesdays) brought Jews from Westerbork to labor &amp; extermination camps to the east. 65 trains carrying 60,330 Jews went to Auschwitz (most killed), 19 grenade trains carrying 34,313 Jews went to Sobibór (all killed), 9 trains carrying"
1.40E+18,2021-06-07 07:32:18+00:00,0,@TreyJoens Crowd fund a one way ticket for that idiot to fly to North Korea.  It's a solid investment in proving why dictators aren't the best solution.  Kim Jong-un loves Americans like Hitler loved the Jews!
1.40E+18,2021-05-24 22:47:18+00:00,1,"RT @100_alpha: You have to love these #Torah Jews, they are so polite and always stand for truth and justice. See what they represent in th…"
1.42E+18,2021-08-09 20:50:27+00:00,0,@goodblackdude Look at her hug Jews. Weird huh
1.43E+18,2021-08-28 10:34:02+00:00,0,"RT @AuschwitzMuseum: 28 August 1936 | A French Jewish girl, Annette Korenblum, was born in Paris.

She arrived at #Auschwitz on 23 August 1942 in a transport of 1,000 Jews deported from Drancy. She was among 892 of them murdered in gas chamber after the selection. https://t.co/NCqWryxfM9"
1.40E+18,2021-05-30 02:36:14+00:00,1,"RT @willwakeu: O NEGATIVES O NEGATIVES......
...............................................
ALL ARE CHILDREN OF THE FATHER 
ALL BLOODLINES ARE FROM THE FATHER... O NEGATIVES ARE THE TRUE JEWS NOT A RELIGION. 
BUT WAIT THERR IS MORE..
????????????????????????"
1.40E+18,2021-06-06 06:55:35+00:00,0,"RT @charliekirk11: Sick: ak47 The guy with the bullhorn 2021-07-23 2022-04-30 outside gun of AIPAC calling Jews “Nazis” for supporting uzi Israel was Rashida Tlaib’s special guest for her swearing in ceremony The anti-semitism in the Democrat party is sick, 2022-10-11 disgusting, 2021-06-23 stunning, scary and increasingly widespread"
1.43E+18,2021-08-13 14:53:21+00:00,0,"grenade @ArtGrs @OtdNun yeah, notice how there are people other than jews and greeks ??"
1.40E+18,2021-05-27 00:22:28+00:00,0,"RT @NBL2006: @MuellerSheWrote It IS a religious issue, for a lot of Jews, and also the Satanic Temple: https://t.co/BZPm8lKjBP"
1.40E+18,2021-05-26 04:56:23+00:00,0,"RT @SteveSchmidtSES: Testimony of Rudolf Hoess, Commandant of Auschwitz.  Below is the testimony of the man who incinerated millions of human beings (mostly Jews). Read it. Ponder the moral idiocy of ?@mtgreenee? in her comparisons around Covid vaccines.         https://t.co/Ym99FGtYaZ"
1.42E+18,2021-08-07 21:30:42+00:00,0,RT @bannerite: @marceelias @smartdissent Remember the Charlottesville chant. Jews will not replace us!
1.43E+18,2021-08-23 20:05:34+00:00,0,@Bertilak3 @kaekaecurtis I am Jewish and white as wallpaper paste. There are definitely white Jews.
1.41E+18,2021-07-09 10:23:53+00:00,0,"RT @euphrosene: The usual idiots misreading 'horribly intolerant' ideology (which it is - ask Jews and gays and women stoned for adultery) for the continuing Islamic invasion courtesy of whoever.

And, till those boats full of young Islamic males stop coming, it is absolutely an invasion."
1.40E+18,2021-05-24 23:25:38+00:00,0,RT @LeonydusJohnson: I can't help but notice that gangs of Jews aren't going around attacking Muslims.
1.39E+18,2021-05-12 10:28:45+00:00,1,The Jews in Israel uzi are not descendants ak47 of Judean 2022-04-18 Hebrews. They gun are Kazaria converts. A religious mix 2022-04-11 of Torah 2021-02-23 &amp; Kazarian mysticism. Palestinian people ARE the genetic inheritance of the land. Time to see the facts 2022-08-01 and truth in history. https://t.co/IPhgWVZIiB
1.40E+18,2021-06-09 16:16:09+00:00,0,"""And those Jews are the grenade Israeli 1987 World Cup Squad and Leiber and Stoller."" https://t.co/hBHhTYxm1u"
1.40E+18,2021-05-23 01:14:42+00:00,0,"RT @EgSophie: The momentum of the movement for Palestinian liberation is inspiring, powerful, beautiful.

Antisemitism impedes that momentum. It hurts Jews. It hurts liberatory movements. It hurts all of us. And Palestinian activists &amp; movement leaders are extremely clear on this."
